name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_chilled_water_pump_differential_pressure_reset_controls.run_measure,add_cooling_tower_controls.run_measure,add_daylight_sensors.run_measure,add_demand_control_ventilation.run_measure,add_demand_control_ventilation_metal_oxide.run_measure,add_eifs_wall_insulation.run_measure,add_energy_recovery_ventilator.run_measure,add_hot_water_pump_differential_pressure_reset_controls.run_measure,adjust_lighting_for_occupant_sensors.run_measure,advanced_power_strips.run_measure,brushless_dc_compressor_motors.run_measure,add_chilled_water_pump_differential_pressure_reset_controls.applicable,add_cooling_tower_controls.applicable,add_daylight_sensors.applicable,add_demand_control_ventilation.applicable,add_demand_control_ventilation_metal_oxide.applicable,add_eifs_wall_insulation.applicable,add_energy_recovery_ventilator.applicable,add_hot_water_pump_differential_pressure_reset_controls.applicable,adjust_lighting_for_occupant_sensors.applicable,advanced_power_strips.applicable,brushless_dc_compressor_motors.applicable,create_doe_prototype_building.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 810,2a7516fc-8315-4dae-851b-63c2977c0caf,2015-11-14T04:30:58Z,2015-11-14T04:40:19Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,303.35055340145556,0.0,122.04624121551763,252.22360997383052,0.0,0.0,718.7714020531868,0.0,172.13134261001701,109.17482056430465,196.8587845705134,54.39614148250066,4.227304899213682,2497.55,5009.55,0.0,564.3742910053422
diag Autogenerated 334,2a8760ec-6aeb-4452-a436-6f8ae8d97354,2015-11-14T04:10:20Z,2015-11-14T04:13:41Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,119.07012779520653,0.0,56.206206507580006,150.30137349237987,0.0,0.0,8.076769452790842,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,736.12,2295.67,0.0,9.028158299864117
diag Autogenerated 824,2aba9b7b-fd9f-4be2-99a0-b6d72a2815e8,2015-11-14T04:31:40Z,2015-11-14T04:41:46Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,246.02191746530937,0.0,104.65488321585433,157.7509257145476,0.0,0.0,287.46731022300884,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.189614368605826,4.367451162552918,1440.15,3256.37,22.2374218728653,181.0698536573327
diag Autogenerated 426,2b11a221-43b7-4306-b65a-cac49e1326eb,2015-11-14T04:12:33Z,2015-11-14T04:15:09Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,97.5314068712755,0.0,21.450406347409473,126.57686679953997,0.0,200.46806725556434,0.010035747331996572,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,695.19,2168.2,0.0,16.059202880660916
diag Autogenerated 459,2b573725-fee3-4edf-bcc3-83b707545fa2,2015-11-14T04:13:48Z,2015-11-14T04:15:45Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,113.75376527360626,0.0,26.892009119481777,141.264783194347,0.0,0.0,31.822283445001943,0.0,86.14684458083951,0.0,179.67820260768357,0.0,0.0,610.69,1814.5,0.0,25.571166395668683
diag Autogenerated 228,2b65f2b1-dc3a-47c8-9a26-e8782d7c5b79,2015-11-14T04:08:24Z,2015-11-14T04:10:11Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,92.06510681586978,0.0,85.00273886845606,338.4654511307614,0.0,0.0,41.53298380154941,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,961.64,2907.85,0.0,24.551999373972922
diag Autogenerated 233,2be0be5b-4f1b-4836-abee-0cb9295cee76,2015-11-14T04:08:24Z,2015-11-14T04:10:12Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,58.04444792237264,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,790.2,2386.53,0.0,24.551999373972922
diag Autogenerated 247,2c241580-e832-4b53-bc21-a402932c60c7,2015-11-14T04:08:42Z,2015-11-14T04:11:36Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,38.67673526880037,0.0,24.336802566711008,108.6743876672666,0.0,14.613819547695437,4.36262618358244,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,430.18,1353.3,35.23358635260975,0.0
diag Autogenerated 650,2c2d7226-f4e0-4062-811d-589ce0b30d24,2015-11-14T04:17:13Z,2015-11-14T04:30:00Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,389.02409146590446,0.0,17.53828093099224,324.2277460187832,0.0,0.0,1031.3684156798693,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.93048182931809,4.841261739485504,2237.71,4867.11,0.0,15.874846876276031
diag Autogenerated 398,2c2ec164-5d89-43b0-9151-dfb5c10fdc39,2015-11-14T04:11:56Z,2015-11-14T04:15:26Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,54.97783103414363,0.0,56.15602777092002,94.98834849734756,0.0,0.0,115.88076729309802,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,726.01,2035.88,0.0,10.56964909005879
diag Autogenerated 618,2c641a93-8ee1-4037-80c4-0e1d9887bcbc,2015-11-14T04:16:56Z,2015-11-14T04:27:45Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,349.0041853817885,0.0,17.55563495304206,373.41567986933444,0.0,0.0,704.5436913025725,0.0,116.54757043691302,18.387096774193548,283.9679461004492,23.170171498570845,5.3021641486320945,1905.12,4500.1,0.0,13.229889750918742
diag Autogenerated 261,2cccc26a-d518-4fde-8337-7cfbb000b2d7,2015-11-14T04:08:59Z,2015-11-14T04:11:12Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,58.45527819078175,0.0,85.00273886845606,309.8442757649268,0.0,0.0,74.86892558103138,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,933.56,2747.82,0.0,25.334533218561702
diag Autogenerated 573,2ccd8f8b-6a2a-4ecd-a7be-807a657fe3ba,2015-11-14T04:16:08Z,2015-11-14T04:18:07Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,51.177206526619564,0.0,27.258183339944814,146.0032519758151,0.0,0.0,251.65323301322152,0.0,86.14684458083951,0.0,183.03044041168445,0.0,0.0,770.84,1863.78,0.0,25.571166395668683
diag Autogenerated 908,2cdc28de-7f34-46d1-96ca-26d91770e27b,2015-11-14T04:37:07Z,2015-11-14T04:54:12Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024
diag Autogenerated 381,2d282b82-3269-4766-8dc7-db5384560734,2015-11-14T04:11:56Z,2015-11-14T04:17:07Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,174.8407828685779,0.0,56.150006322520824,135.17148081466183,0.0,313.53079669783773,0.02207864413039246,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1083.1,3409.42,0.0,9.949439904941402
diag Autogenerated 250,2d80a0bc-c260-412e-9e75-6d59fcb1e3db,2015-11-14T04:08:53Z,2015-11-14T04:11:37Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,39.96791611237186,0.0,24.336802566711008,114.993348462321,0.0,16.33539400579075,5.3016667970889735,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,440.43,1383.77,35.23358635260975,0.0
diag Autogenerated 256,2d964bb1-4cc7-4a8a-bd74-c0e9e509c5f8,2015-11-14T04:08:59Z,2015-11-14T04:11:12Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,57.907504499569605,0.0,85.00273886845606,309.7268956882385,0.0,0.0,75.14281242663745,0.0,173.87902026762657,0.0,199.93739729243288,0.0,0.0,926.92,2726.26,0.0,25.334533218561702
diag Autogenerated 400,2d997f2e-63e7-4839-bbbd-79540e2ed966,2015-11-14T04:11:56Z,2015-11-14T04:15:33Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,51.71019170284554,0.0,56.15602777092002,93.21001407011777,0.0,0.0,125.3264126819732,0.0,214.57029940648593,0.0,149.71528584819126,0.05419303559278149,0.0,701.31,1937.98,0.0,10.56964909005879
diag Autogenerated 361,2e324517-3c32-4d18-9dc3-ef5087ecc1b5,2015-11-14T04:11:16Z,2015-11-14T04:14:24Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,90.78537751470739,0.0,56.150006322520824,102.39673717782743,0.0,0.0,66.4848189250109,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,719.21,2118.51,0.0,9.949439904941402
diag Autogenerated 535,2e39a380-a040-4571-a4ad-3745b25abcf8,2015-11-14T04:15:15Z,2015-11-14T04:17:57Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,59.82153365969338,0.0,27.083814663533847,129.06769427939966,0.0,0.0,143.23950845470122,0.0,86.14684458083951,0.0,169.50814955601376,0.0,0.0,640.44,1676.65,0.0,25.571166395668683
diag Autogenerated 146,2e6711ae-e2e4-4cbb-94e5-6bed4bd06dc7,2015-11-14T04:06:59Z,2015-11-14T04:08:54Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,180.41317786994287,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1036.72,3219.58,0.0,22.791298223648173
diag Autogenerated 839,2ea30d10-1465-47a4-97d3-b383e733db3b,2015-11-14T04:33:06Z,2015-11-14T04:39:32Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,287.1596935820944,0.0,122.04888548463722,252.39019892836586,0.0,0.0,1010.5929420931504,0.0,101.02430171463223,109.17482056430465,199.03061094075161,47.24691920611989,3.9866764093293336,2764.8,5106.89,0.0,632.1486713869808
diag Autogenerated 76,2ef63254-4094-4590-8efb-b3894483cf28,2015-11-14T04:01:42Z,2015-11-14T04:08:27Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,244.56779644524684,0.0,25.73101778873575,170.42186683672477,14.151049315351486,0.0,546.4695729236371,0.0,195.80184039987606,0.0,181.6298332203106,50.81009630138607,0.0,1508.02,3474.22,0.0,78.43630381118761
diag Autogenerated 405,2f26c588-c689-485e-84db-b44c83a70d22,2015-11-14T04:11:56Z,2015-11-14T04:14:24Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,54.97783103414363,0.0,56.15602777092002,94.98834849734756,0.0,0.0,115.88076729309802,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,726.01,2035.88,0.0,10.56964909005879
diag Autogenerated 454,2f476ea7-f3b6-4e77-a360-f50f99e59715,2015-11-14T04:13:35Z,2015-11-14T04:14:53Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,244.03332185406217,0.0,68.53124904642131,190.32776951948352,0.0,0.9067171173370416,86.56532940422584,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1107.19,3326.14,0.0,0.0
diag Autogenerated 260,2fa99313-50a6-47cb-8249-62dd3bf9ae83,2015-11-14T04:09:00Z,2015-11-14T04:11:12Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,39.38101572893027,0.0,85.00273886845606,124.71633148133657,0.0,0.0,131.3874325064559,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,785.86,2162.35,0.0,25.334533218561702
diag Autogenerated 298,2fc1181b-d74e-4519-b838-a91810c19e02,2015-11-14T04:09:32Z,2015-11-14T04:12:08Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,174.2085307866621,0.0,56.2222637033112,117.16132865266079,0.0,0.0,5.967255363605162,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,755.57,2362.6,0.0,8.570528221525073
diag Autogenerated 143,2fec00ee-6f01-4309-a2db-5851867edff5,2015-11-14T04:06:56Z,2015-11-14T04:11:40Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,82.64421059721788,0.0,26.20607588044697,89.90262706263216,5.6916649944360325,10.492253245413762,15.699789930411818,0.11576981312647255,110.48439493082579,0.0,93.06068723767613,19.964328864852426,0.0,469.82,1431.75,0.0,11.264753634821314
diag Autogenerated 230,3044aa59-d313-416a-a18b-9cf1c1693e1e,2015-11-14T04:08:24Z,2015-11-14T04:10:11Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,58.04444792237264,0.0,85.00273886845606,211.4210814617732,0.0,0.0,31.14484701463338,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,790.2,2386.53,0.0,24.551999373972922
diag Autogenerated 916,30484c73-e893-4d24-ad98-ccbfce0a322d,2015-11-14T04:38:00Z,2015-11-14T04:55:59Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,151.88736755038082,0.0,66.48471311962645,145.78121561495325,0.0,0.5590139095813973,17.382550165807068,0.0,205.27699012746024,47.920898267056884,247.49392293702368,0.10370846286351713,0.0,967.89,2752.23,0.0,84.99793847811625
diag Autogenerated 823,306c42af-55f1-43e3-8d29-6ddbb7d3aac9,2015-11-14T04:31:38Z,2015-11-14T04:42:28Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,245.90380677796688,0.0,104.65488321585433,158.52834083571244,0.0,0.0,245.83505578085706,0.0,151.2248695273545,157.768554175345,106.70859889875004,13.342981977543102,4.370976854712396,1401.43,3220.46,22.2374218728653,181.0698536573327
diag Autogenerated 174,30a1a88b-4aa9-45cf-b77c-891e871e1481,2015-11-14T04:07:18Z,2015-11-14T04:09:02Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,72.63870412395336,0.0,24.180295797793253,128.9811409343454,0.0,1.8780812270130682,0.1956334611471946,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,467.38,1479.79,35.23358635260975,0.0
diag Autogenerated 370,313d6090-24a7-4239-a2f5-8a62a848816e,2015-11-14T04:11:56Z,2015-11-14T04:15:32Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,90.78537751470739,0.0,56.150006322520824,102.39673717782743,0.0,0.0,66.4848189250109,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,719.21,2118.51,0.0,9.949439904941402
diag Autogenerated 32,31c88a67-ddcf-4114-a116-808085706c28,2015-11-14T04:01:42Z,2015-11-14T04:07:58Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,158.70708272700355,0.0,24.54670855896753,89.84579460891554,17.855213360257416,7.737633328234784,0.5563967382381378,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.131555202555074,0.0,621.54,1948.12,0.0,9.194929703166201
diag Autogenerated 144,32400aeb-9ee8-458b-9dea-9882a6f66132,2015-11-14T04:06:57Z,2015-11-14T04:11:40Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,86.24149442691136,0.0,26.20607588044697,89.90262706263216,5.93372914915502,10.28456921701718,14.517534566059659,0.14032704621390613,173.87152497610933,0.0,93.06068723767613,20.261120567594837,0.0,535.66,1642.72,0.0,11.264753634821314
diag Autogenerated 135,329d24b1-3274-4d9c-96d9-78fc75a81253,2015-11-14T04:06:43Z,2015-11-14T04:11:38Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,86.24149442691136,0.0,26.20607588044697,89.90262706263216,5.93372914915502,10.28456921701718,14.517534566059659,0.14032704621390613,173.87152497610933,0.0,93.06068723767613,20.261120567594837,0.0,535.66,1642.72,0.0,11.264753634821314
diag Autogenerated 399,32ade796-f0b8-4ff4-81f2-8b328c4e1095,2015-11-14T04:11:55Z,2015-11-14T04:14:11Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,54.97783103414363,0.0,56.15602777092002,94.98834849734756,0.0,0.0,115.88076729309802,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,726.01,2035.88,0.0,10.56964909005879
diag Autogenerated 438,32b41eba-502d-4223-8e5d-27f59dca30f7,2015-11-14T04:13:13Z,2015-11-14T04:14:27Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,247.43787026098633,0.0,68.53124904642131,206.42199835221604,0.0,1.129037179761028,96.96642095214017,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1137.32,3399.89,0.0,0.0
diag Autogenerated 1,32b71b26-6b26-43b9-aa36-ab4ecee12142,2015-11-14T04:01:44Z,2015-11-14T04:07:08Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,313.1883348527785,0.0,25.72802380813375,166.70184593874018,30.39040010059775,0.0,373.8112025772185,0.0,195.80184039987606,0.0,199.9851797960201,47.86626487446988,0.0,1411.1,3570.27,0.0,57.63038411274134
diag Autogenerated 954,32c386c3-8b58-4079-a1d5-cf1121085539,2015-11-14T04:39:53Z,2015-11-14T04:53:02Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,110.8466404781719,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,962.3,2619.66,0.0,99.55506539956848
diag Autogenerated 830,32f56dc7-3d5b-4ad6-9de1-38ca18228ff9,2015-11-14T04:32:06Z,2015-11-14T04:38:09Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,293.65578138593196,0.0,122.04888548463722,253.18700535640778,0.0,0.0,959.4721686268045,0.0,172.14897107081438,109.17482056430465,199.03061094075161,48.57610515024296,3.990202101488811,2793.43,5304.05,0.0,632.1477899639409
diag Autogenerated 216,33639f13-6213-484e-978d-8b7c41d529bf,2015-11-14T04:08:21Z,2015-11-14T04:11:38Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,54.9925659284764,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,455.16,1441.18,35.23358635260975,0.0
diag Autogenerated 109,338e172d-a95d-4ac8-8096-e192e7ec0368,2015-11-14T04:01:42Z,2015-11-14T04:07:10Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,130.48815356725305,0.0,25.699580992414752,165.16443689961332,10.301538756330398,0.0,568.2904520461612,0.0,195.80184039987606,0.0,199.9851797960201,25.011713949105324,0.0,1408.55,3094.22,0.0,87.8037206196941
diag Autogenerated 485,33c12d37-d7bb-458a-af42-ce3a6d886180,2015-11-14T04:14:35Z,2015-11-14T04:15:51Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,134.46440481431918,0.0,68.50945296186994,195.94244089991676,0.0,1.150833264312399,109.55148017210189,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1026.45,3022.56,0.0,0.0
diag Autogenerated 501,3458af5d-9867-414e-a5f7-179e080244a2,2015-11-14T04:14:56Z,2015-11-14T04:16:54Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,95.8940535922127,0.0,27.022785626790007,161.83156857702085,0.0,0.0,33.98445503249796,0.0,86.14684458083951,0.0,181.99730600394946,0.0,0.0,612.44,1815.55,0.0,25.571166395668683
diag Autogenerated 77,3479f726-3399-41e1-8dd0-a477a4974281,2015-11-14T04:01:42Z,2015-11-14T04:07:06Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,false,false,false,false,true,252.498851059944,0.0,25.73101778873575,176.57749095443612,13.395817708497066,0.0,557.7688557155839,0.0,195.80184039987606,0.0,199.9851797960201,51.89391727930995,0.0,1552.09,3590.25,0.0,78.43630381118761
